Date,BTC-open,BTC-high,BTC-low,BTC-close,BTC-vol,BTC-marcap,ETH-open,ETH-high,ETH-low,ETH-close,ETH-vol,ETH-marcap
5-Feb-18,"8,270.54","8,364.84","6,756.68","6,955.27","9,285,289,984","117,184,385,122",834.96,856.65,644.6,697.95,"4,269,530,112","68,005,284,183"
4-Feb-18,"9,175.70","9,334.87","8,031.22","8,277.01","7,073,549,824","139,433,682,759",964.67,969.03,805.06,834.68,"2,997,090,048","81,310,521,832"
3-Feb-18,"8,852.12","9,430.75","8,251.63","9,174.91","7,263,790,080","154,540,000,411",919.21,991.94,847.69,964.02,"3,243,480,064","93,890,299,032"
2-Feb-18,"9,142.28","9,142.28","7,796.49","8,830.75","12,726,899,712","148,725,283,812","1,035.77","1,035.77",757.98,915.78,"6,713,290,240","89,173,962,074"
1-Feb-18,"10,237.30","10,288.80","8,812.28","9,170.54","9,959,400,448","154,428,564,694","1,119.37","1,161.35",984.82,"1,036.79","5,261,680,128","100,935,354,837"
31-Jan-18,"10,108.20","10,381.60","9,777.42","10,221.10","8,041,160,192","172,099,559,942","1,071.09","1,128.66","1,034.50","1,118.31","3,757,560,064","108,848,638,400"
30-Jan-18,"11,306.80","11,307.20","10,036.20","10,106.30","8,637,859,840","170,151,556,678","1,184.13","1,184.63","1,058.97","1,071.13","4,107,859,968","104,234,481,555"
29-Jan-18,"11,755.50","11,875.60","11,179.20","11,296.40","7,107,359,744","190,164,444,830","1,246.70","1,256.70","1,169.08","1,182.36","3,715,079,936","115,034,583,684"
28-Jan-18,"11,475.30","12,040.30","11,475.30","11,786.30","8,350,360,064","198,389,948,175","1,111.78","1,257.77","1,111.78","1,246.01","5,372,329,984","121,201,618,306"
27-Jan-18,"11,174.90","11,614.90","10,989.20","11,440.70","7,583,269,888","192,550,550,498","1,055.75","1,121.98","1,042.12","1,107.07","3,002,870,016","107,663,911,307"
26-Jan-18,"11,256.00","11,656.70","10,470.30","11,171.40","9,746,199,552","187,995,804,677","1,052.70","1,080.60",996.78,"1,055.17","3,617,690,112","102,595,008,990"
25-Jan-18,"11,421.70","11,785.70","11,057.40","11,259.40","8,873,169,920","189,455,303,273","1,063.22","1,104.66","1,034.74","1,056.03","4,050,190,080","102,657,059,605"
24-Jan-18,"10,903.40","11,501.40","10,639.80","11,359.40","9,940,989,952","191,115,225,673",987.48,"1,062.44",965.81,"1,058.78","3,944,039,936","102,902,843,882"
23-Jan-18,"10,944.50","11,377.60","10,129.70","10,868.40","9,660,609,536","182,830,257,191","1,004.17","1,023.23",920.54,986.23,"3,556,699,904","95,831,359,552"
22-Jan-18,"11,633.10","11,966.40","10,240.20","10,931.40","10,537,400,320","183,866,421,285","1,055.35","1,089.10",930.74,"1,003.26","3,810,099,968","97,465,684,890"
21-Jan-18,"12,889.20","12,895.90","11,288.20","11,600.10","9,935,179,776","195,089,460,991","1,155.68","1,155.68","1,021.50","1,049.58","3,378,089,984","101,943,726,022"
20-Jan-18,"11,656.20","13,103.00","11,656.20","12,899.20","11,801,700,352","216,907,619,830","1,044.95","1,167.11","1,044.95","1,155.15","3,975,190,016","112,174,461,242"
19-Jan-18,"11,429.80","11,992.80","11,172.10","11,607.40","10,740,400,128","195,158,837,709","1,028.82","1,093.22","1,003.71","1,039.10","4,084,450,048","100,883,462,786"
18-Jan-18,"11,198.80","12,107.30","10,942.50","11,474.90","15,020,399,616","192,907,550,324","1,016.44","1,100.31",967.76,"1,036.28","5,938,319,872","100,588,318,055"
17-Jan-18,"11,431.10","11,678.00","9,402.29","11,188.60","18,830,600,192","188,070,430,523","1,061.34","1,090.23",780.92,"1,014.25","8,545,160,192","98,429,091,487"
16-Jan-18,"13,836.10","13,843.10","10,194.90","11,490.50","18,853,799,936","193,121,120,762","1,292.63","1,292.63",875.54,"1,053.69","8,405,139,968","102,231,295,311"
15-Jan-18,"13,767.30","14,445.50","13,641.70","13,819.80","12,750,799,872","232,242,775,485","1,365.21","1,390.59","1,290.60","1,291.92","4,781,100,032","125,319,766,537"
14-Jan-18,"14,370.80","14,511.80","13,268.00","13,772.00","11,084,099,584","231,413,491,364","1,397.48","1,400.56","1,286.21","1,366.77","4,841,630,208","132,554,906,162"
13-Jan-18,"13,952.40","14,659.50","13,952.40","14,360.20","12,763,599,872","241,268,592,240","1,270.47","1,432.88","1,270.47","1,396.42","5,746,760,192","135,400,735,922"
12-Jan-18,"13,453.90","14,229.90","13,158.10","13,980.60","12,065,699,840","234,865,160,377","1,158.29","1,296.04","1,120.09","1,273.20","5,222,300,160","123,426,938,667"
11-Jan-18,"14,968.20","15,018.80","13,105.90","13,405.80","16,534,099,968","225,178,724,050","1,268.09","1,337.30","1,135.17","1,154.93","7,235,899,904","111,937,424,561"
10-Jan-18,"14,588.50","14,973.30","13,691.20","14,973.30","18,500,800,512","251,472,635,522","1,300.34","1,417.38","1,226.60","1,255.82","9,214,950,400","121,689,425,203"
9-Jan-18,"15,123.70","15,497.50","14,424.00","14,595.40","16,659,999,744","245,095,808,695","1,146.00","1,320.98","1,145.49","1,299.74","7,965,459,968","125,917,925,182"
8-Jan-18,"16,476.20","16,537.90","14,208.20","15,170.10","18,413,899,776","254,715,263,101","1,158.26","1,266.93","1,016.05","1,148.53","8,450,970,112","111,244,629,093"
7-Jan-18,"17,527.30","17,579.60","16,087.70","16,477.60","15,866,000,384","276,634,797,271","1,043.01","1,153.17","1,043.01","1,153.17","5,569,880,064","111,670,667,774"
6-Jan-18,"17,462.10","17,712.40","16,764.60","17,527.00","18,314,600,448","294,217,423,675",995.15,"1,060.71",994.62,"1,041.68","4,662,219,776","100,852,102,738"
5-Jan-18,"15,477.20","17,705.20","15,202.80","17,429.50","23,840,899,072","292,544,135,538",975.75,"1,075.39",956.33,997.72,"6,683,149,824","96,574,936,368"
4-Jan-18,"15,270.70","15,739.70","14,522.20","15,599.20","21,783,199,744","261,795,321,110",961.71,"1,045.08",946.09,980.92,"6,502,859,776","94,924,308,783"
3-Jan-18,"14,978.20","15,572.80","14,844.50","15,201.00","16,871,900,160","255,080,562,912",886,974.47,868.45,962.72,"5,093,159,936","93,146,829,617"
2-Jan-18,"13,625.00","15,444.60","13,163.60","14,982.10","16,846,600,192","251,377,913,955",772.35,914.83,772.35,884.44,"5,783,349,760","85,552,984,077"
1-Jan-18,"14,112.20","14,112.20","13,154.70","13,657.20","10,291,200,000","229,119,155,396",755.76,782.53,742,772.64,"2,595,760,128","74,724,233,458"
